player_id,player_name,ppg,fantasy_stdev,projected_ppg,last_3_avg,boom_weeks,bust_weeks,low_floor_weeks,momentum,availability_score,weekly_consistency_score,efficiency_ratio,pos_QB,pos_RB,pos_TE,pos_WR,cluster,performance_score,adjusted_score,ranked_score,draft_tier
3045147,James Conner,14.929411764705884,8.52098620362414,15.158823529411764,14.253921568627453,4.0,4.0,2.0,11.483333333333317,1.0,1.7520755705901876,0.9848661233993016,False,True,False,False,1,7.0984925539720045,8.518191064766405,29.0,2
3046439,Hunter Henry,7.636363636363637,5.541529162112698,9.446363636363635,8.784848484848483,0.0,5.0,1.0,-12.633333333333333,0.6470588235294118,1.378024623342826,0.8083918775863729,False,False,True,False,7,2.5099315373467026,2.5099315373467026,188.0,13
3046779,Jared Goff,21.110000000000003,10.032784440840125,15.489166666666668,18.980833333333333,5.0,1.0,1.0,25.55,0.7058823529411765,2.1041018198365973,1.3628880400279766,True,False,False,False,1,9.303241513967807,7.442593211174246,44.0,3
3051392,Ezekiel Elliott,5.925,4.810665234663498,9.5225,14.864166666666666,1.0,2.0,1.0,-35.75666666666666,0.2352941176470588,1.2316383932324173,0.6222105539511682,False,True,False,False,2,0.49589166359037706,0.5950699963084525,235.0,16
3051738,Marquez Valdes-Scantling,7.375,5.074363671108592,6.6725,4.074999999999999,0.0,2.0,1.0,13.2,0.2352941176470588,1.4533842030263453,1.105282877482203,False,False,False,True,6,3.8355295335694723,4.6026354402833665,111.0,8
3051876,Evan Engram,5.264705882352941,6.067839522481476,6.209411764705883,5.916666666666666,0.0,8.0,8.0,-11.083333333333334,1.0,0.8676409227447582,0.8478590375142099,False,False,True,False,7,2.826435496648418,2.826435496648418,175.0,12
3051926,Gus Edwards,4.88,6.105334643662959,7.081,3.878333333333333,1.0,8.0,5.0,10.016666666666673,0.5882352941176471,0.7993009859115917,0.6891681965824036,False,True,False,False,0,4.36709446547951,5.240513358575412,94.0,7
3052587,Baker Mayfield,19.71333333333333,9.32327246860294,16.448,17.086666666666666,7.0,2.0,2.0,39.4,0.8823529411764706,2.114422098004748,1.1985246433203631,True,False,False,False,4,10.65150655919132,8.521205247353057,28.0,2
3054212,Jonnu Smith,16.355555555555558,7.078684749144984,10.506666666666668,17.60185185185185,4.0,0.0,0.0,-11.216666666666663,0.5294117647058824,2.31053594490574,1.55668358714044,False,False,True,False,1,4.429338495754951,4.429338495754951,119.0,8
3054850,Alvin Kamara,15.605882352941178,10.877928949726323,16.222941176470588,17.637254901960784,4.0,2.0,2.0,-34.53333333333332,1.0,1.434637275630836,0.9619638130461584,False,True,False,False,0,3.382479557858414,4.058975469430097,132.0,9
3059915,Kareem Hunt,11.146153846153847,7.067839767167828,11.444615384615386,11.198717948717947,1.0,6.0,2.0,-0.68333333333333,0.7647058823529411,1.5770241280696506,0.9739212259712328,False,True,False,False,1,4.771785895428682,5.726143074514418,77.0,6
3068267,Austin Ekeler,7.476470588235294,6.892525789919534,7.709411764705883,8.673529411764706,0.0,7.0,5.0,-20.35,1.0,1.0847214527901792,0.9697848313749428,False,True,False,False,7,2.3142221671627765,2.7770666005953317,176.0,12
3116164,Mike Gesicki,5.66,5.699161731732523,7.105,3.443333333333334,0.0,8.0,4.0,22.166666666666664,0.5882352941176471,0.9931285101957236,0.796622097114708,False,False,True,False,0,5.3138316030146,5.3138316030146,90.0,6
3116165,Chris Godwin,13.78,11.791032373988482,10.953,17.006666666666668,3.0,2.0,2.0,-32.266666666666666,0.5882352941176471,1.168684773557171,1.2581028028850545,False,False,False,True,0,2.843550476777123,3.412260572132548,151.0,10
3116365,Mark Andrews,10.2,7.013023598990666,8.40235294117647,8.840196078431372,1.0,7.0,4.0,23.116666666666664,1.0,1.4544368568028223,1.2139456734808176,False,False,True,False,7,6.658238346868075,6.658238346868075,55.0,4
3116385,Joe Mixon,13.923529411764704,11.358341065697308,13.925882352941176,15.2078431372549,6.0,4.0,4.0,-21.833333333333325,1.0,1.2258418136266729,0.999831038269832,False,True,False,False,0,4.527994135111024,5.433592962133229,87.0,6
3116389,Samaje Perine,7.2,0.2828427124746193,8.735,7.6,0.0,1.0,0.0,-0.8000000000000007,0.1176470588235294,25.45584412271569,0.8242701774470521,False,True,False,False,3,4.583236733769173,5.499884080523008,84.0,6
3116406,Tyreek Hill,12.6,7.824161296905888,14.525882352941176,12.639215686274513,3.0,4.0,2.0,-0.6666666666666696,1.0,1.610396248474932,0.8674171863610594,False,False,False,True,1,5.4000369185718995,6.480044302286279,60.0,4
